article_id,source_name,title,event,bias,country,adfontes_bias,mentions_gw
116361,Globalsecurity.org,Strengthening our American ties can help keep us safe,wildfires,least biased,us,,True
125720,Phys.Org,Climate change is turning swaths of California's mountains into 'zombie forests',wildfires,pro-science,gb,Middle,True
177172,CNN,Climate change is impacting the home insurance industry and damaging the housing market,wildfires,left-center,us,Skews Left,True
181248,ABC News,"How are people supposed to rebuild Paradise, California, when nobody can afford home insurance?",wildfires,left-center,us,Middle,True
181399,ABC News,"Five years after California's deadliest wildfire, survivors forge different paths toward recovery",wildfires,left-center,us,Middle,True
200516,RT,This year ‘virtually certain’ to be warmest on record – EU scientists,wildfires,right-center,ru,Skews Right,True
200384,Phys.Org,"Southern Alaska's national forests key to meeting climate and conservation goals, study shows",wildfires,pro-science,gb,Middle,True
200711,The Times of India,"This year 'virtually certain' to be warmest in 125,000 years, EU scientists say",wildfires,right-center,in,Middle,True
200716,The Times of India,"This year 'virtually certain' to be warmest in 125,000 years, EU scientists say",wildfires,right-center,in,Middle,True
205705,Globalsecurity.org,National Defence releases strategy to advance climate resilience and environmental sustainability,wildfires,least biased,us,,True
212420,The Times of India,"'This year 'virtually certain' to be warmest in 125,000 years'",wildfires,right-center,in,Middle,True
212451,NPR,Virginia's governor declares a state of emergency over wildfires,wildfires,left-center,us,Middle,True
212452,The Times of India,"This year 'virtually certain' to be warmest in 125,000 years, EU scientists say",wildfires,right-center,in,Middle,True
212540,NPR,A California town wiped off the map by wildfire is still recovering five years on,wildfires,left-center,us,Middle,True
236592,Phys.Org,Study of wildfires in the US over 30 years shows number of houses burned has grown substantially,wildfires,pro-science,gb,Middle,True
286867,ABC News,There's another wildfire burning in Hawaii. This one is destroying irreplaceable rainforest on Oahu,wildfires,left-center,us,Middle,True
82805,Time,Biden Announces $3.5 Billion for Projects to Strengthen Electric Grid,wildfires,left-center,us,Skews Left,True
327379,NPR,"Climate change affects your life in 3 big ways, a new report warns",wildfires,left-center,us,Middle,True
327386,ABC News,Why climate change is worsening in every part of the US: Report,wildfires,left-center,us,Middle,True
327483,Time,"Climate Change is Hitting Every Part of Americans’ Daily Lives, Major Report Warns",wildfires,left-center,us,Skews Left,True
335363,GlobeNewswire,Verisk Expands Collaboration with NFPA to Provide Risk Mitigation Insights Across Western States,wildfires,least biased,us,,True
340679,Phys.Org,"High-severity wildfires threaten global timber production, new study finds",wildfires,pro-science,gb,Middle,True
347421,Phys.Org,Earthworms are our friends—but they could make the climate crisis worse if we're not careful,wildfires,pro-science,gb,Middle,True
359261,Phys.Org,Québec's summer 2023 wildfires were the most devastating in 50 years. Is the worst yet to come?,wildfires,pro-science,gb,Middle,True
371955,ABC News,Heat-related deaths for older adults could increase by 370% through mid-century if climate warms 2 degrees Celsius,wildfires,left-center,us,Middle,True
420743,Business Insider,"There's no Christmas tree shortage this year despite Canada's record wildfire season, 2 experts say",wildfires,left-center,us,Middle,True
421164,Phys.Org,"2023 Canadian wildfires impacted air quality as far away as Europe and China, study finds",wildfires,pro-science,gb,Middle,True
421188,NPR,The story of a devastating wildfire that reads 'like a thriller' wins U.K. book prize,wildfires,left-center,us,Middle,True
421277,Phys.Org,"Fire is consuming more of the world's forests than ever before, threatening supplies of wood, paper",wildfires,pro-science,gb,Middle,True
472626,Forbes,How Can AI Help Prevent WildFires Due To Climatic Change?,wildfires,right-center,us,Middle,True
88645,The Verge,Google wants to be at the center of all your climate change decisions,wildfires,left-center,us,Middle,True
516476,BBC News,Extreme weather 'biggest threat' to UK heritage,wildfires,left-center,gb,Middle,True
567192,The Times of India,Climate threatening UK historic heritage: charity,wildfires,right-center,in,Middle,True
583489,Gizmodo.com,Why ‘Climate Havens’ Could Be Closer to Home Than You’d Think,wildfires,left,us,Skews Left,True
612161,CNN,"Scientists said the ozone hole was recovering. That good news was premature, one study claims | CNN",wildfires,left-center,us,Skews Left,True
619206,Phys.Org,Climate conspiracy theories flourish ahead of COP28,wildfires,pro-science,gb,Middle,True
619378,International Business Times,Climate Conspiracy Theories Flourish Ahead Of COP28,wildfires,left-center,us,Middle,True
625288,Al Jazeera English,"Hit by floods and fires, a Greek village has lost hope",wildfires,left-center,us,Skews Left,True
646326,GlobeNewswire,AX Launches Holiday Campaign with the National Forest Foundation: Uniting Technology and Reforestation for a Greener Future,wildfires,least biased,us,,True
658941,Time,"Dozens Forced to Evacuate, Homes Destroyed as Wildfire Rages on Edge of Perth",wildfires,left-center,us,Skews Left,True
740205,ABC News,How did humans get to the brink of crashing climate? A long push for progress and energy to fuel it,wildfires,left-center,us,Middle,True
94424,NPR,"When disaster strikes, these good boys and girls are your rescue crew",wildfires,left-center,us,Middle,False
99116,Marketscreener.com,Assurant : Q3 for Q3 2023 Financial Earnings Transcript 2023,wildfires,least biased,fr,,False
99123,Marketscreener.com,Assurant : Q3 2023 Earnings Transcript,wildfires,least biased,fr,,False
104545,Phys.Org,AI to lighten the load in the fight against bushfires,wildfires,pro-science,gb,Middle,False
104756,Forbes,Hawaii Travel Update: All West Maui Hotels Are Now Open. Here’s What To Know,wildfires,right-center,us,Middle,False
4045,Phys.Org,Research shows wildfire smoke may linger in homes long after initial blaze,wildfires,pro-science,gb,Middle,False
19832,ABC News,"7 dead, 25 injured in 'super fog' multi-car pileup on Louisiana highway: Police",wildfires,left-center,us,Middle,False
19834,BBC News,Seven dead after 'super fog' kills seven in New Orleans crash,wildfires,left-center,gb,Middle,False
19844,ABC News,Firefighters battling to contain Southern California wildfire though many homes remain threatened,wildfires,left-center,us,Middle,False
19900,Business Insider,"A temporary pay bump for federal firefighters is slated to end in November, raising fears that up to 50% of the workforce could quit as the country faces more extreme wildfires",wildfires,left-center,us,Middle,False
19927,Phys.Org,How wildfires and weather affect Portugal's public health,wildfires,pro-science,gb,Middle,False
20053,Forbes,Family Entertainment Centers: Tips For Generating Profits In Any Weather,wildfires,right-center,us,Middle,False
20110,ABC News,"'Miracle' water year in California: Rain, snow put reservoirs at 128% of average",wildfires,left-center,us,Middle,False
29729,Business Insider,"Insuring your home can cost $40,000 in Colorado as the climate crisis wreaks havoc on the market, one insurance CEO said",wildfires,left-center,us,Middle,False
48897,Phys.Org,"Australian fire authorities are better prepared for this summer. The question now is, are you?",wildfires,pro-science,gb,Middle,False
53792,Phys.Org,Smoke from Brazil Amazon rainforest fires suffocates Manaus,wildfires,pro-science,gb,Middle,False
55207,Phys.Org,Firefighters tell of hellish battle against Canada wildfires,wildfires,pro-science,gb,Middle,False
55362,Phys.Org,"Residents unprepared for wildland fires, face barriers in implementing prevention measures: Study",wildfires,pro-science,gb,Middle,False
71449,International Business Times,Malaysia To Try Cloud Seeding To Combat Haze As Indonesia Denies Transboundary Smoke,wildfires,left-center,us,Middle,False
137753,Forbes,Critical Takeaways From Berkshire Hathaway’s Third-Quarter 2023 Earnings,wildfires,right-center,us,Middle,False
229053,Forbes,18M Properties And $8T At Extreme Risk And How It’s Changing Housing,wildfires,right-center,us,Middle,False
236726,NPR,What happens when Paradise goes up in flames?,wildfires,left-center,us,Middle,False
305902,NPR,Colorado banned forced prison labor 5 years ago. Prisoners say it's still happening,wildfires,left-center,us,Middle,False
390678,NPR,A massive pay cut for federal wildland firefighters may be averted. But not for long,wildfires,left-center,us,Middle,False
405009,Phys.Org,'Fire is living': How this nature preserve uses cultural burning for regrowth,wildfires,pro-science,gb,Middle,False
410530,GlobeNewswire,Bundle up: 81% of subscription leaders say bundling is the future for their industry,wildfires,least biased,us,,False
421141,Phys.Org,Desert fire simulation helps with education and engagement,wildfires,pro-science,gb,Middle,False
481100,ABC News,"Brazil fires threaten jaguars, houses and plants in the largest tropical wetlands",wildfires,left-center,us,Middle,False
86703,Phys.Org,Indonesian city closes schools over peatland fire haze,wildfires,pro-science,gb,Middle,False
517267,Al Jazeera English,‘Out of control’ fires endanger wildlife in Brazil’s Pantanal wetlands,wildfires,left-center,us,Skews Left,False
599754,GlobeNewswire,Bridger Aerospace Announces Pending Closure of Spanish Scooper Transaction,wildfires,least biased,us,,False
619582,GlobeNewswire,Hazard Vulnerability Analysis For Healthcare Facilities Market Exclusive Report 2023-2031,wildfires,least biased,us,,False
658964,ABC News,Dozens evacuate and 10 homes are destroyed by a wildfire burning out of control on the edge of Perth,wildfires,left-center,us,Middle,False
671115,ABC News,Maui residents wonder if their burned town can be made safe. The answer? No one knows,wildfires,left-center,us,Middle,False
760079,Forbes,Hawaii Travel Update: The Governor And Mayor Just Proposed Getting Rid Of Short-Term Vacation Rentals On Maui,wildfires,right-center,us,Middle,False
